pontuacao	frequencia	media
-4	0.0002	5.53516000000002
-3	0.0014	5.53516000000002
-2	0.0072	5.53516000000002
-1	0.019	5.53516000000002
0	0.0506	5.53516000000002
1	0.099	5.53516000000002
2	0.1234	5.53516000000002
3	0.1156	5.53516000000002
4	0.0986	5.53516000000002
5	0.0704	5.53516000000002
6	0.0472	5.53516000000002
7	0.0402	5.53516000000002
8	0.0368	5.53516000000002
9	0.0458	5.53516000000002
10	0.051	5.53516000000002
11	0.0452	5.53516000000002
12	0.0358	5.53516000000002
13	0.0232	5.53516000000002
14	0.0178	5.53516000000002
15	0.0126	5.53516000000002
16	0.0118	5.53516000000002
17	0.0082	5.53516000000002
18	0.0096	5.53516000000002
19	0.0074	5.53516000000002
20	0.0038	5.53516000000002
21	0.0046	5.53516000000002
22	0.0024	5.53516000000002
23	0.0026	5.53516000000002
24	0.0024	5.53516000000002
25	0.0016	5.53516000000002
26	0.0022	5.53516000000002
27	0.0008	5.53516000000002
28	0.0012	5.53516000000002
29	0.0002	5.53516000000002
30	0.0	5.53516000000002
