pontuacao	frequencia	media
-7	0.0	2.2939000000000216
-6	0.001	2.2939000000000216
-5	0.0	2.2939000000000216
-4	0.008	2.2939000000000216
-3	0.0092	2.2939000000000216
-2	0.052	2.2939000000000216
-1	0.0576	2.2939000000000216
0	0.2278	2.2939000000000216
1	0.2194	2.2939000000000216
2	0.1172	2.2939000000000216
3	0.066	2.2939000000000216
4	0.0212	2.2939000000000216
5	0.0074	2.2939000000000216
6	0.0112	2.2939000000000216
7	0.0122	2.2939000000000216
8	0.0598	2.2939000000000216
9	0.059	2.2939000000000216
10	0.0278	2.2939000000000216
11	0.0132	2.2939000000000216
12	0.0034	2.2939000000000216
13	0.0008	2.2939000000000216
14	0.0024	2.2939000000000216
15	0.002	2.2939000000000216
16	0.0066	2.2939000000000216
17	0.0074	2.2939000000000216
18	0.0028	2.2939000000000216
19	0.0016	2.2939000000000216
20	0.0002	2.2939000000000216
21	0.0006	2.2939000000000216
22	0.0	2.2939000000000216
23	0.0004	2.2939000000000216
24	0.0012	2.2939000000000216
25	0.0	2.2939000000000216
26	0.0	2.2939000000000216
27	0.0002	2.2939000000000216
28	0.0	2.2939000000000216
29	0.0	2.2939000000000216
