pontuacao	frequencia	media
-11	0.0002	2.521939999999999
-10	0.0002	2.521939999999999
-9	0.0004	2.521939999999999
-8	0.002	2.521939999999999
-7	0.0026	2.521939999999999
-6	0.0082	2.521939999999999
-5	0.012	2.521939999999999
-4	0.0238	2.521939999999999
-3	0.0374	2.521939999999999
-2	0.053	2.521939999999999
-1	0.0734	2.521939999999999
0	0.096	2.521939999999999
1	0.1052	2.521939999999999
2	0.1068	2.521939999999999
3	0.0882	2.521939999999999
4	0.081	2.521939999999999
5	0.0656	2.521939999999999
6	0.0528	2.521939999999999
7	0.0422	2.521939999999999
8	0.0322	2.521939999999999
9	0.025	2.521939999999999
10	0.0222	2.521939999999999
11	0.0168	2.521939999999999
12	0.0138	2.521939999999999
13	0.0092	2.521939999999999
14	0.0054	2.521939999999999
15	0.0082	2.521939999999999
16	0.0048	2.521939999999999
17	0.0044	2.521939999999999
18	0.0024	2.521939999999999
19	0.001	2.521939999999999
20	0.0008	2.521939999999999
21	0.0006	2.521939999999999
22	0.0	2.521939999999999
23	0.0012	2.521939999999999
24	0.0	2.521939999999999
25	0.0006	2.521939999999999
26	0.0	2.521939999999999
27	0.0002	2.521939999999999
28	0.0	2.521939999999999
29	0.0	2.521939999999999
30	0.0	2.521939999999999
31	0.0	2.521939999999999
32	0.0	2.521939999999999
33	0.0	2.521939999999999
