pontuacao	frequencia	media
-8	0.0004	2.430459999999996
-7	0.0	2.430459999999996
-6	0.0002	2.430459999999996
-5	0.003	2.430459999999996
-4	0.0076	2.430459999999996
-3	0.0196	2.430459999999996
-2	0.0358	2.430459999999996
-1	0.0628	2.430459999999996
0	0.0896	2.430459999999996
1	0.1226	2.430459999999996
2	0.1336	2.430459999999996
3	0.1288	2.430459999999996
4	0.1222	2.430459999999996
5	0.0826	2.430459999999996
6	0.0652	2.430459999999996
7	0.0476	2.430459999999996
8	0.0314	2.430459999999996
9	0.021	2.430459999999996
10	0.0118	2.430459999999996
11	0.0078	2.430459999999996
12	0.0038	2.430459999999996
13	0.0012	2.430459999999996
14	0.0004	2.430459999999996
15	0.0008	2.430459999999996
16	0.0	2.430459999999996
