pontuacao	frequencia	media
-5	0.0016	1.59846
-4	0.0038	1.59846
-3	0.016	1.59846
-2	0.0372	1.59846
-1	0.1158	1.59846
0	0.1994	1.59846
1	0.176	1.59846
2	0.1472	1.59846
3	0.09	1.59846
4	0.0558	1.59846
5	0.0232	1.59846
6	0.018	1.59846
7	0.0172	1.59846
8	0.0232	1.59846
9	0.0232	1.59846
10	0.0234	1.59846
11	0.0126	1.59846
12	0.004	1.59846
13	0.0024	1.59846
14	0.0016	1.59846
15	0.0024	1.59846
16	0.0012	1.59846
17	0.0024	1.59846
18	0.0004	1.59846
19	0.0006	1.59846
20	0.0004	1.59846
21	0.0	1.59846
22	0.0002	1.59846
23	0.0002	1.59846
24	0.0002	1.59846
25	0.0002	1.59846
