pontuacao	frequencia	media
-6	0.0002	3.4150799999999943
-5	0.001	3.4150799999999943
-4	0.0026	3.4150799999999943
-3	0.0106	3.4150799999999943
-2	0.0302	3.4150799999999943
-1	0.0692	3.4150799999999943
0	0.0948	3.4150799999999943
1	0.1158	3.4150799999999943
2	0.107	3.4150799999999943
3	0.0892	3.4150799999999943
4	0.0926	3.4150799999999943
5	0.0818	3.4150799999999943
6	0.0734	3.4150799999999943
7	0.0592	3.4150799999999943
8	0.0396	3.4150799999999943
9	0.0406	3.4150799999999943
10	0.0254	3.4150799999999943
11	0.0198	3.4150799999999943
12	0.0148	3.4150799999999943
13	0.0112	3.4150799999999943
14	0.0058	3.4150799999999943
15	0.0058	3.4150799999999943
16	0.0032	3.4150799999999943
17	0.0022	3.4150799999999943
18	0.0012	3.4150799999999943
19	0.001	3.4150799999999943
20	0.0008	3.4150799999999943
21	0.0004	3.4150799999999943
22	0.0002	3.4150799999999943
23	0.0	3.4150799999999943
24	0.0	3.4150799999999943
25	0.0002	3.4150799999999943
