pontuacao	frequencia	media
-5	0.0006	2.843900000000002
-4	0.001	2.843900000000002
-3	0.0024	2.843900000000002
-2	0.009	2.843900000000002
-1	0.0262	2.843900000000002
0	0.0704	2.843900000000002
1	0.1214	2.843900000000002
2	0.159	2.843900000000002
3	0.1608	2.843900000000002
4	0.1592	2.843900000000002
5	0.121	2.843900000000002
6	0.0774	2.843900000000002
7	0.0424	2.843900000000002
8	0.0248	2.843900000000002
9	0.0128	2.843900000000002
10	0.0054	2.843900000000002
11	0.0042	2.843900000000002
12	0.0012	2.843900000000002
13	0.0002	2.843900000000002
14	0.0004	2.843900000000002
