pontuacao	frequencia	media
-4	0.0002	3.1162600000000173
-3	0.0064	3.1162600000000173
-2	0.053	3.1162600000000173
-1	0.1438	3.1162600000000173
0	0.1816	3.1162600000000173
1	0.1288	3.1162600000000173
2	0.0804	3.1162600000000173
3	0.043	3.1162600000000173
4	0.0188	3.1162600000000173
5	0.0082	3.1162600000000173
6	0.0246	3.1162600000000173
7	0.0654	3.1162600000000173
8	0.0732	3.1162600000000173
9	0.057	3.1162600000000173
10	0.0352	3.1162600000000173
11	0.0132	3.1162600000000173
12	0.0064	3.1162600000000173
13	0.0022	3.1162600000000173
14	0.0036	3.1162600000000173
15	0.0136	3.1162600000000173
16	0.015	3.1162600000000173
17	0.0092	3.1162600000000173
18	0.007	3.1162600000000173
19	0.0026	3.1162600000000173
20	0.0012	3.1162600000000173
21	0.0002	3.1162600000000173
22	0.0004	3.1162600000000173
23	0.0006	3.1162600000000173
24	0.0014	3.1162600000000173
25	0.0016	3.1162600000000173
26	0.0006	3.1162600000000173
27	0.0002	3.1162600000000173
28	0.0002	3.1162600000000173
29	0.0006	3.1162600000000173
30	0.0	3.1162600000000173
31	0.0002	3.1162600000000173
32	0.0	3.1162600000000173
33	0.0002	3.1162600000000173
34	0.0	3.1162600000000173
35	0.0	3.1162600000000173
36	0.0	3.1162600000000173
37	0.0	3.1162600000000173
38	0.0	3.1162600000000173
39	0.0	3.1162600000000173
