pontuacao	frequencia	media
-12	0.0002	2.0131599999999965
-11	0.0	2.0131599999999965
-10	0.0	2.0131599999999965
-9	0.0004	2.0131599999999965
-8	0.002	2.0131599999999965
-7	0.006	2.0131599999999965
-6	0.0064	2.0131599999999965
-5	0.0154	2.0131599999999965
-4	0.0206	2.0131599999999965
-3	0.034	2.0131599999999965
-2	0.0518	2.0131599999999965
-1	0.0752	2.0131599999999965
0	0.0876	2.0131599999999965
1	0.097	2.0131599999999965
2	0.1158	2.0131599999999965
3	0.1024	2.0131599999999965
4	0.1042	2.0131599999999965
5	0.0836	2.0131599999999965
6	0.0642	2.0131599999999965
7	0.05	2.0131599999999965
8	0.0282	2.0131599999999965
9	0.022	2.0131599999999965
10	0.0116	2.0131599999999965
11	0.009	2.0131599999999965
12	0.0062	2.0131599999999965
13	0.0036	2.0131599999999965
14	0.001	2.0131599999999965
15	0.0004	2.0131599999999965
16	0.0006	2.0131599999999965
