pontuacao	frequencia	media
-6	0.0002	2.8609400000000047
-5	0.0	2.8609400000000047
-4	0.0008	2.8609400000000047
-3	0.0046	2.8609400000000047
-2	0.014	2.8609400000000047
-1	0.0518	2.8609400000000047
0	0.0956	2.8609400000000047
1	0.1308	2.8609400000000047
2	0.1398	2.8609400000000047
3	0.1382	2.8609400000000047
4	0.1244	2.8609400000000047
5	0.0892	2.8609400000000047
6	0.0614	2.8609400000000047
7	0.0536	2.8609400000000047
8	0.0344	2.8609400000000047
9	0.0224	2.8609400000000047
10	0.0192	2.8609400000000047
11	0.0076	2.8609400000000047
12	0.0062	2.8609400000000047
13	0.003	2.8609400000000047
14	0.0008	2.8609400000000047
15	0.0008	2.8609400000000047
16	0.0006	2.8609400000000047
17	0.0004	2.8609400000000047
