pontuacao	frequencia	media
-7	0.0004	1.918020000000008
-6	0.0018	1.918020000000008
-5	0.0054	1.918020000000008
-4	0.013	1.918020000000008
-3	0.0228	1.918020000000008
-2	0.0464	1.918020000000008
-1	0.1206	1.918020000000008
0	0.1736	1.918020000000008
1	0.1542	1.918020000000008
2	0.0948	1.918020000000008
3	0.0554	1.918020000000008
4	0.0514	1.918020000000008
5	0.0628	1.918020000000008
6	0.0512	1.918020000000008
7	0.037	1.918020000000008
8	0.028	1.918020000000008
9	0.0196	1.918020000000008
10	0.0212	1.918020000000008
11	0.0104	1.918020000000008
12	0.0072	1.918020000000008
13	0.0066	1.918020000000008
14	0.0056	1.918020000000008
15	0.0046	1.918020000000008
16	0.0014	1.918020000000008
17	0.0012	1.918020000000008
18	0.0008	1.918020000000008
19	0.0006	1.918020000000008
20	0.0014	1.918020000000008
21	0.0002	1.918020000000008
22	0.0002	1.918020000000008
