pontuacao	frequencia	media
-1	0.0002	4.770999999999983
0	0.0222	4.770999999999983
1	0.0414	4.770999999999983
2	0.087	4.770999999999983
3	0.1182	4.770999999999983
4	0.1466	4.770999999999983
5	0.1456	4.770999999999983
6	0.1352	4.770999999999983
7	0.1024	4.770999999999983
8	0.0818	4.770999999999983
9	0.049	4.770999999999983
10	0.0322	4.770999999999983
11	0.0202	4.770999999999983
12	0.0106	4.770999999999983
13	0.0036	4.770999999999983
14	0.002	4.770999999999983
15	0.0008	4.770999999999983
16	0.0006	4.770999999999983
