pontuacao	frequencia	media
-1	0.007	2.5812600000000097
0	0.0778	2.5812600000000097
1	0.1618	2.5812600000000097
2	0.1922	2.5812600000000097
3	0.1922	2.5812600000000097
4	0.1514	2.5812600000000097
5	0.1004	2.5812600000000097
6	0.063	2.5812600000000097
7	0.0286	2.5812600000000097
8	0.0142	2.5812600000000097
9	0.0066	2.5812600000000097
10	0.0028	2.5812600000000097
11	0.0012	2.5812600000000097
12	0.0002	2.5812600000000097
13	0.0002	2.5812600000000097
14	0.0	2.5812600000000097
15	0.0	2.5812600000000097
