pontuacao	frequencia	media
-16	0.0002	-0.061479999999999244
-15	0.0	-0.061479999999999244
-14	0.0	-0.061479999999999244
-13	0.0002	-0.061479999999999244
-12	0.001	-0.061479999999999244
-11	0.0002	-0.061479999999999244
-10	0.002	-0.061479999999999244
-9	0.0024	-0.061479999999999244
-8	0.007	-0.061479999999999244
-7	0.0112	-0.061479999999999244
-6	0.0178	-0.061479999999999244
-5	0.0214	-0.061479999999999244
-4	0.0384	-0.061479999999999244
-3	0.0592	-0.061479999999999244
-2	0.0862	-0.061479999999999244
-1	0.1358	-0.061479999999999244
0	0.1446	-0.061479999999999244
1	0.1322	-0.061479999999999244
2	0.1086	-0.061479999999999244
3	0.0776	-0.061479999999999244
4	0.0554	-0.061479999999999244
5	0.0376	-0.061479999999999244
6	0.0236	-0.061479999999999244
7	0.0192	-0.061479999999999244
8	0.0058	-0.061479999999999244
9	0.0054	-0.061479999999999244
10	0.0034	-0.061479999999999244
11	0.0012	-0.061479999999999244
12	0.0004	-0.061479999999999244
13	0.0006	-0.061479999999999244
14	0.001	-0.061479999999999244
15	0.0002	-0.061479999999999244
16	0.0	-0.061479999999999244
17	0.0	-0.061479999999999244
18	0.0	-0.061479999999999244
19	0.0	-0.061479999999999244
