pontuacao	frequencia	media
-5	0.0016	2.7970800000000327
-4	0.0042	2.7970800000000327
-3	0.0156	2.7970800000000327
-2	0.0438	2.7970800000000327
-1	0.0796	2.7970800000000327
0	0.1606	2.7970800000000327
1	0.1454	2.7970800000000327
2	0.1248	2.7970800000000327
3	0.0848	2.7970800000000327
4	0.0488	2.7970800000000327
5	0.039	2.7970800000000327
6	0.03	2.7970800000000327
7	0.0348	2.7970800000000327
8	0.047	2.7970800000000327
9	0.0422	2.7970800000000327
10	0.028	2.7970800000000327
11	0.021	2.7970800000000327
12	0.0092	2.7970800000000327
13	0.0074	2.7970800000000327
14	0.0076	2.7970800000000327
15	0.0048	2.7970800000000327
16	0.007	2.7970800000000327
17	0.0042	2.7970800000000327
18	0.0026	2.7970800000000327
19	0.002	2.7970800000000327
20	0.0012	2.7970800000000327
21	0.0008	2.7970800000000327
22	0.0006	2.7970800000000327
23	0.0002	2.7970800000000327
24	0.0002	2.7970800000000327
25	0.0002	2.7970800000000327
26	0.0	2.7970800000000327
27	0.0002	2.7970800000000327
28	0.0002	2.7970800000000327
29	0.0	2.7970800000000327
30	0.0002	2.7970800000000327
31	0.0	2.7970800000000327
32	0.0	2.7970800000000327
33	0.0	2.7970800000000327
34	0.0	2.7970800000000327
35	0.0	2.7970800000000327
36	0.0	2.7970800000000327
37	0.0	2.7970800000000327
38	0.0	2.7970800000000327
