pontuacao	frequencia	media
-10	0.0006	0.9460199999999782
-9	0.0018	0.9460199999999782
-8	0.003	0.9460199999999782
-7	0.0058	0.9460199999999782
-6	0.015	0.9460199999999782
-5	0.0224	0.9460199999999782
-4	0.0494	0.9460199999999782
-3	0.0786	0.9460199999999782
-2	0.1312	0.9460199999999782
-1	0.1358	0.9460199999999782
0	0.1636	0.9460199999999782
1	0.0812	0.9460199999999782
2	0.0246	0.9460199999999782
3	0.0142	0.9460199999999782
4	0.0168	0.9460199999999782
5	0.0246	0.9460199999999782
6	0.041	0.9460199999999782
7	0.0466	0.9460199999999782
8	0.057	0.9460199999999782
9	0.0292	0.9460199999999782
10	0.0086	0.9460199999999782
11	0.0018	0.9460199999999782
12	0.0026	0.9460199999999782
13	0.0042	0.9460199999999782
14	0.009	0.9460199999999782
15	0.0092	0.9460199999999782
16	0.0104	0.9460199999999782
17	0.0062	0.9460199999999782
18	0.001	0.9460199999999782
19	0.0002	0.9460199999999782
20	0.0006	0.9460199999999782
21	0.0004	0.9460199999999782
22	0.0006	0.9460199999999782
23	0.0008	0.9460199999999782
24	0.0016	0.9460199999999782
25	0.0	0.9460199999999782
26	0.0002	0.9460199999999782
27	0.0	0.9460199999999782
28	0.0	0.9460199999999782
29	0.0	0.9460199999999782
30	0.0	0.9460199999999782
