pontuacao	frequencia	media
-5	0.0012	3.9468599999999867
-4	0.0044	3.9468599999999867
-3	0.0144	3.9468599999999867
-2	0.037	3.9468599999999867
-1	0.0754	3.9468599999999867
0	0.0958	3.9468599999999867
1	0.1066	3.9468599999999867
2	0.1092	3.9468599999999867
3	0.085	3.9468599999999867
4	0.0714	3.9468599999999867
5	0.0556	3.9468599999999867
6	0.0574	3.9468599999999867
7	0.0468	3.9468599999999867
8	0.0462	3.9468599999999867
9	0.04	3.9468599999999867
10	0.0346	3.9468599999999867
11	0.0256	3.9468599999999867
12	0.0186	3.9468599999999867
13	0.0168	3.9468599999999867
14	0.0136	3.9468599999999867
15	0.01	3.9468599999999867
16	0.008	3.9468599999999867
17	0.006	3.9468599999999867
18	0.0048	3.9468599999999867
19	0.0032	3.9468599999999867
20	0.0022	3.9468599999999867
21	0.0022	3.9468599999999867
22	0.0028	3.9468599999999867
23	0.001	3.9468599999999867
24	0.0006	3.9468599999999867
25	0.0014	3.9468599999999867
26	0.0012	3.9468599999999867
27	0.0004	3.9468599999999867
28	0.0002	3.9468599999999867
29	0.0002	3.9468599999999867
