pontuacao	frequencia	media
-8	0.0002	5.109400000000124
-7	0.0	5.109400000000124
-6	0.0002	5.109400000000124
-5	0.0016	5.109400000000124
-4	0.0026	5.109400000000124
-3	0.007	5.109400000000124
-2	0.0224	5.109400000000124
-1	0.0516	5.109400000000124
0	0.0836	5.109400000000124
1	0.1012	5.109400000000124
2	0.11	5.109400000000124
3	0.0916	5.109400000000124
4	0.071	5.109400000000124
5	0.0494	5.109400000000124
6	0.038	5.109400000000124
7	0.0426	5.109400000000124
8	0.0458	5.109400000000124
9	0.0534	5.109400000000124
10	0.0448	5.109400000000124
11	0.042	5.109400000000124
12	0.0292	5.109400000000124
13	0.0186	5.109400000000124
14	0.015	5.109400000000124
15	0.0106	5.109400000000124
16	0.0128	5.109400000000124
17	0.0114	5.109400000000124
18	0.0112	5.109400000000124
19	0.0082	5.109400000000124
20	0.0042	5.109400000000124
21	0.0048	5.109400000000124
22	0.0016	5.109400000000124
23	0.0022	5.109400000000124
24	0.0024	5.109400000000124
25	0.0008	5.109400000000124
26	0.0018	5.109400000000124
27	0.0016	5.109400000000124
28	0.001	5.109400000000124
29	0.001	5.109400000000124
30	0.0008	5.109400000000124
31	0.0002	5.109400000000124
32	0.0004	5.109400000000124
33	0.0006	5.109400000000124
34	0.0002	5.109400000000124
35	0.0002	5.109400000000124
