pontuacao	frequencia	media
-10	0.0002	0.45476000000000283
-9	0.0004	0.45476000000000283
-8	0.0014	0.45476000000000283
-7	0.0018	0.45476000000000283
-6	0.006	0.45476000000000283
-5	0.0168	0.45476000000000283
-4	0.0276	0.45476000000000283
-3	0.055	0.45476000000000283
-2	0.1014	0.45476000000000283
-1	0.1506	0.45476000000000283
0	0.1814	0.45476000000000283
1	0.1536	0.45476000000000283
2	0.0956	0.45476000000000283
3	0.0514	0.45476000000000283
4	0.0284	0.45476000000000283
5	0.0174	0.45476000000000283
6	0.0152	0.45476000000000283
7	0.0206	0.45476000000000283
8	0.0238	0.45476000000000283
9	0.0214	0.45476000000000283
10	0.0104	0.45476000000000283
11	0.006	0.45476000000000283
12	0.0036	0.45476000000000283
13	0.002	0.45476000000000283
14	0.001	0.45476000000000283
15	0.001	0.45476000000000283
16	0.0018	0.45476000000000283
17	0.0014	0.45476000000000283
18	0.0016	0.45476000000000283
19	0.0006	0.45476000000000283
20	0.0004	0.45476000000000283
21	0.0	0.45476000000000283
22	0.0	0.45476000000000283
23	0.0	0.45476000000000283
24	0.0	0.45476000000000283
