pontuacao	frequencia	media
-4	0.0012	3.290459999999992
-3	0.0048	3.290459999999992
-2	0.019	3.290459999999992
-1	0.0524	3.290459999999992
0	0.0974	3.290459999999992
1	0.138	3.290459999999992
2	0.156	3.290459999999992
3	0.1294	3.290459999999992
4	0.0932	3.290459999999992
5	0.064	3.290459999999992
6	0.041	3.290459999999992
7	0.0368	3.290459999999992
8	0.0328	3.290459999999992
9	0.0314	3.290459999999992
10	0.027	3.290459999999992
11	0.0236	3.290459999999992
12	0.0154	3.290459999999992
13	0.0108	3.290459999999992
14	0.0072	3.290459999999992
15	0.0046	3.290459999999992
16	0.0034	3.290459999999992
17	0.0036	3.290459999999992
18	0.0018	3.290459999999992
19	0.0018	3.290459999999992
20	0.0012	3.290459999999992
21	0.0002	3.290459999999992
22	0.001	3.290459999999992
23	0.0	3.290459999999992
24	0.0004	3.290459999999992
25	0.0	3.290459999999992
26	0.0004	3.290459999999992
