pontuacao	frequencia	media
-9	0.0002	3.5808799999999983
-8	0.0002	3.5808799999999983
-7	0.0	3.5808799999999983
-6	0.0008	3.5808799999999983
-5	0.0048	3.5808799999999983
-4	0.0082	3.5808799999999983
-3	0.0166	3.5808799999999983
-2	0.0352	3.5808799999999983
-1	0.0648	3.5808799999999983
0	0.0886	3.5808799999999983
1	0.0996	3.5808799999999983
2	0.1116	3.5808799999999983
3	0.1108	3.5808799999999983
4	0.0956	3.5808799999999983
5	0.07	3.5808799999999983
6	0.0546	3.5808799999999983
7	0.0406	3.5808799999999983
8	0.0376	3.5808799999999983
9	0.0324	3.5808799999999983
10	0.029	3.5808799999999983
11	0.0218	3.5808799999999983
12	0.0184	3.5808799999999983
13	0.0156	3.5808799999999983
14	0.0094	3.5808799999999983
15	0.0086	3.5808799999999983
16	0.0052	3.5808799999999983
17	0.0048	3.5808799999999983
18	0.0022	3.5808799999999983
19	0.0028	3.5808799999999983
20	0.0024	3.5808799999999983
21	0.002	3.5808799999999983
22	0.0016	3.5808799999999983
23	0.0012	3.5808799999999983
24	0.0008	3.5808799999999983
25	0.001	3.5808799999999983
26	0.0004	3.5808799999999983
27	0.0	3.5808799999999983
28	0.0002	3.5808799999999983
