pontuacao	frequencia	media
-10	0.0004	2.410919999999998
-9	0.0004	2.410919999999998
-8	0.0002	2.410919999999998
-7	0.0022	2.410919999999998
-6	0.0042	2.410919999999998
-5	0.0118	2.410919999999998
-4	0.0258	2.410919999999998
-3	0.0544	2.410919999999998
-2	0.0882	2.410919999999998
-1	0.1152	2.410919999999998
0	0.1282	2.410919999999998
1	0.108	2.410919999999998
2	0.079	2.410919999999998
3	0.043	2.410919999999998
4	0.0292	2.410919999999998
5	0.027	2.410919999999998
6	0.039	2.410919999999998
7	0.0446	2.410919999999998
8	0.0382	2.410919999999998
9	0.0446	2.410919999999998
10	0.0298	2.410919999999998
11	0.0182	2.410919999999998
12	0.0082	2.410919999999998
13	0.008	2.410919999999998
14	0.0062	2.410919999999998
15	0.0096	2.410919999999998
16	0.0096	2.410919999999998
17	0.0078	2.410919999999998
18	0.0056	2.410919999999998
19	0.0016	2.410919999999998
20	0.0022	2.410919999999998
21	0.001	2.410919999999998
22	0.002	2.410919999999998
23	0.0012	2.410919999999998
24	0.0012	2.410919999999998
25	0.0014	2.410919999999998
26	0.0008	2.410919999999998
27	0.0006	2.410919999999998
28	0.0002	2.410919999999998
29	0.0004	2.410919999999998
30	0.0002	2.410919999999998
31	0.0002	2.410919999999998
32	0.0002	2.410919999999998
33	0.0	2.410919999999998
34	0.0	2.410919999999998
