pontuacao	frequencia	media
-7	0.0004	3.5177599999999956
-6	0.0018	3.5177599999999956
-5	0.0022	3.5177599999999956
-4	0.005	3.5177599999999956
-3	0.0118	3.5177599999999956
-2	0.0244	3.5177599999999956
-1	0.0466	3.5177599999999956
0	0.0664	3.5177599999999956
1	0.0948	3.5177599999999956
2	0.1106	3.5177599999999956
3	0.1096	3.5177599999999956
4	0.102	3.5177599999999956
5	0.11	3.5177599999999956
6	0.0866	3.5177599999999956
7	0.0772	3.5177599999999956
8	0.0454	3.5177599999999956
9	0.0348	3.5177599999999956
10	0.0276	3.5177599999999956
11	0.0184	3.5177599999999956
12	0.0114	3.5177599999999956
13	0.0044	3.5177599999999956
14	0.0042	3.5177599999999956
15	0.0028	3.5177599999999956
16	0.0006	3.5177599999999956
17	0.0006	3.5177599999999956
