pontuacao	frequencia	media
-5	0.0008	6.601839999999985
-4	0.0012	6.601839999999985
-3	0.0052	6.601839999999985
-2	0.0162	6.601839999999985
-1	0.0276	6.601839999999985
0	0.042	6.601839999999985
1	0.057	6.601839999999985
2	0.0656	6.601839999999985
3	0.0736	6.601839999999985
4	0.074	6.601839999999985
5	0.0748	6.601839999999985
6	0.0732	6.601839999999985
7	0.0718	6.601839999999985
8	0.0652	6.601839999999985
9	0.0544	6.601839999999985
10	0.0506	6.601839999999985
11	0.0484	6.601839999999985
12	0.0402	6.601839999999985
13	0.0342	6.601839999999985
14	0.0266	6.601839999999985
15	0.0206	6.601839999999985
16	0.0174	6.601839999999985
17	0.0148	6.601839999999985
18	0.0116	6.601839999999985
19	0.0074	6.601839999999985
20	0.0074	6.601839999999985
21	0.004	6.601839999999985
22	0.0042	6.601839999999985
23	0.0026	6.601839999999985
24	0.002	6.601839999999985
25	0.0014	6.601839999999985
26	0.0008	6.601839999999985
27	0.0014	6.601839999999985
28	0.0006	6.601839999999985
29	0.0002	6.601839999999985
30	0.0004	6.601839999999985
31	0.0002	6.601839999999985
32	0.0002	6.601839999999985
