pontuacao	frequencia	media
-9	0.0006	2.76956
-8	0.0006	2.76956
-7	0.002	2.76956
-6	0.0032	2.76956
-5	0.0074	2.76956
-4	0.0152	2.76956
-3	0.0276	2.76956
-2	0.056	2.76956
-1	0.0784	2.76956
0	0.101	2.76956
1	0.1012	2.76956
2	0.1038	2.76956
3	0.0896	2.76956
4	0.0744	2.76956
5	0.0676	2.76956
6	0.0602	2.76956
7	0.0556	2.76956
8	0.0374	2.76956
9	0.0314	2.76956
10	0.0236	2.76956
11	0.0192	2.76956
12	0.0122	2.76956
13	0.0096	2.76956
14	0.0054	2.76956
15	0.004	2.76956
16	0.003	2.76956
17	0.0026	2.76956
18	0.0022	2.76956
19	0.0014	2.76956
20	0.0018	2.76956
21	0.0	2.76956
22	0.0006	2.76956
23	0.0002	2.76956
24	0.0004	2.76956
25	0.0002	2.76956
26	0.0	2.76956
27	0.0002	2.76956
28	0.0	2.76956
29	0.0	2.76956
30	0.0	2.76956
31	0.0	2.76956
