pontuacao	frequencia	media
-9	0.0	4.0286
-8	0.0028	4.0286
-7	0.0002	4.0286
-6	0.0098	4.0286
-5	0.0052	4.0286
-4	0.024	4.0286
-3	0.0168	4.0286
-2	0.052	4.0286
-1	0.05	4.0286
0	0.069	4.0286
1	0.1012	4.0286
2	0.0534	4.0286
3	0.1096	4.0286
4	0.0984	4.0286
5	0.0328	4.0286
6	0.1064	4.0286
7	0.065	4.0286
8	0.0148	4.0286
9	0.0692	4.0286
10	0.0342	4.0286
11	0.0068	4.0286
12	0.031	4.0286
13	0.0134	4.0286
14	0.0028	4.0286
15	0.014	4.0286
16	0.0056	4.0286
17	0.0004	4.0286
18	0.006	4.0286
19	0.0028	4.0286
20	0.0002	4.0286
21	0.0012	4.0286
22	0.0004	4.0286
23	0.0	4.0286
