pontuacao	frequencia	media
-9	0.0004	1.7989200000000025
-8	0.0008	1.7989200000000025
-7	0.0044	1.7989200000000025
-6	0.0084	1.7989200000000025
-5	0.017	1.7989200000000025
-4	0.037	1.7989200000000025
-3	0.0648	1.7989200000000025
-2	0.0898	1.7989200000000025
-1	0.1014	1.7989200000000025
0	0.0888	1.7989200000000025
1	0.082	1.7989200000000025
2	0.0762	1.7989200000000025
3	0.0816	1.7989200000000025
4	0.0718	1.7989200000000025
5	0.0604	1.7989200000000025
6	0.0468	1.7989200000000025
7	0.0328	1.7989200000000025
8	0.034	1.7989200000000025
9	0.0244	1.7989200000000025
10	0.0222	1.7989200000000025
11	0.0138	1.7989200000000025
12	0.0114	1.7989200000000025
13	0.0068	1.7989200000000025
14	0.0066	1.7989200000000025
15	0.0054	1.7989200000000025
16	0.0032	1.7989200000000025
17	0.002	1.7989200000000025
18	0.0016	1.7989200000000025
19	0.0008	1.7989200000000025
20	0.0006	1.7989200000000025
21	0.0006	1.7989200000000025
22	0.0008	1.7989200000000025
23	0.0	1.7989200000000025
24	0.0002	1.7989200000000025
25	0.0008	1.7989200000000025
26	0.0002	1.7989200000000025
27	0.0	1.7989200000000025
