pontuacao	frequencia	media
-8	0.0008	8.041080000000063
-7	0.0002	8.041080000000063
-6	0.0026	8.041080000000063
-5	0.0016	8.041080000000063
-4	0.0124	8.041080000000063
-3	0.0076	8.041080000000063
-2	0.0224	8.041080000000063
-1	0.0246	8.041080000000063
0	0.0308	8.041080000000063
1	0.0536	8.041080000000063
2	0.0366	8.041080000000063
3	0.0568	8.041080000000063
4	0.0632	8.041080000000063
5	0.0398	8.041080000000063
6	0.0802	8.041080000000063
7	0.0628	8.041080000000063
8	0.0434	8.041080000000063
9	0.0714	8.041080000000063
10	0.0558	8.041080000000063
11	0.031	8.041080000000063
12	0.0496	8.041080000000063
13	0.0454	8.041080000000063
14	0.0272	8.041080000000063
15	0.0276	8.041080000000063
16	0.035	8.041080000000063
17	0.0176	8.041080000000063
18	0.0186	8.041080000000063
19	0.0184	8.041080000000063
20	0.0138	8.041080000000063
21	0.0096	8.041080000000063
22	0.0092	8.041080000000063
23	0.0048	8.041080000000063
24	0.005	8.041080000000063
25	0.004	8.041080000000063
26	0.0044	8.041080000000063
27	0.0024	8.041080000000063
28	0.0022	8.041080000000063
29	0.0026	8.041080000000063
30	0.0006	8.041080000000063
31	0.0008	8.041080000000063
32	0.0004	8.041080000000063
33	0.0014	8.041080000000063
34	0.0	8.041080000000063
35	0.0006	8.041080000000063
36	0.0002	8.041080000000063
37	0.0004	8.041080000000063
38	0.0	8.041080000000063
39	0.0	8.041080000000063
40	0.0	8.041080000000063
41	0.0	8.041080000000063
42	0.0002	8.041080000000063
