pontuacao	frequencia	media
-8	0.0002	2.4236000000000137
-7	0.0004	2.4236000000000137
-6	0.002	2.4236000000000137
-5	0.0094	2.4236000000000137
-4	0.0242	2.4236000000000137
-3	0.0572	2.4236000000000137
-2	0.1098	2.4236000000000137
-1	0.1968	2.4236000000000137
0	0.1812	2.4236000000000137
1	0.0246	2.4236000000000137
2	0.0026	2.4236000000000137
3	0.0032	2.4236000000000137
4	0.011	2.4236000000000137
5	0.028	2.4236000000000137
6	0.0548	2.4236000000000137
7	0.1026	2.4236000000000137
8	0.0826	2.4236000000000137
9	0.0138	2.4236000000000137
10	0.0004	2.4236000000000137
11	0.0008	2.4236000000000137
12	0.0026	2.4236000000000137
13	0.008	2.4236000000000137
14	0.0144	2.4236000000000137
15	0.024	2.4236000000000137
16	0.0242	2.4236000000000137
17	0.0056	2.4236000000000137
18	0.0	2.4236000000000137
19	0.0002	2.4236000000000137
20	0.0006	2.4236000000000137
21	0.0016	2.4236000000000137
22	0.003	2.4236000000000137
23	0.0028	2.4236000000000137
24	0.0048	2.4236000000000137
25	0.0006	2.4236000000000137
26	0.0	2.4236000000000137
27	0.0	2.4236000000000137
28	0.0002	2.4236000000000137
29	0.0006	2.4236000000000137
30	0.0004	2.4236000000000137
31	0.0002	2.4236000000000137
32	0.0002	2.4236000000000137
33	0.0002	2.4236000000000137
34	0.0	2.4236000000000137
35	0.0	2.4236000000000137
36	0.0	2.4236000000000137
37	0.0	2.4236000000000137
