pontuacao	frequencia	media
-6	0.0004	5.291640000000019
-5	0.0004	5.291640000000019
-4	0.0052	5.291640000000019
-3	0.01	5.291640000000019
-2	0.021	5.291640000000019
-1	0.0486	5.291640000000019
0	0.0852	5.291640000000019
1	0.0754	5.291640000000019
2	0.071	5.291640000000019
3	0.0588	5.291640000000019
4	0.0704	5.291640000000019
5	0.087	5.291640000000019
6	0.0832	5.291640000000019
7	0.065	5.291640000000019
8	0.0486	5.291640000000019
9	0.0408	5.291640000000019
10	0.0494	5.291640000000019
11	0.0354	5.291640000000019
12	0.0358	5.291640000000019
13	0.0226	5.291640000000019
14	0.0138	5.291640000000019
15	0.0188	5.291640000000019
16	0.0136	5.291640000000019
17	0.0092	5.291640000000019
18	0.0084	5.291640000000019
19	0.0052	5.291640000000019
20	0.004	5.291640000000019
21	0.0028	5.291640000000019
22	0.0036	5.291640000000019
23	0.001	5.291640000000019
24	0.0014	5.291640000000019
25	0.0008	5.291640000000019
26	0.0012	5.291640000000019
27	0.001	5.291640000000019
28	0.0004	5.291640000000019
29	0.0002	5.291640000000019
30	0.0	5.291640000000019
31	0.0	5.291640000000019
32	0.0	5.291640000000019
