pontuacao	frequencia	media
-4	0.0002	5.607079999999999
-3	0.002	5.607079999999999
-2	0.0052	5.607079999999999
-1	0.0136	5.607079999999999
0	0.0236	5.607079999999999
1	0.0508	5.607079999999999
2	0.065	5.607079999999999
3	0.0892	5.607079999999999
4	0.1006	5.607079999999999
5	0.115	5.607079999999999
6	0.1126	5.607079999999999
7	0.1014	5.607079999999999
8	0.0794	5.607079999999999
9	0.0706	5.607079999999999
10	0.0544	5.607079999999999
11	0.0426	5.607079999999999
12	0.0282	5.607079999999999
13	0.0166	5.607079999999999
14	0.0108	5.607079999999999
15	0.0078	5.607079999999999
16	0.0052	5.607079999999999
17	0.003	5.607079999999999
18	0.0016	5.607079999999999
19	0.0002	5.607079999999999
20	0.0002	5.607079999999999
