pontuacao	frequencia	media
-9	0.0004	6.951639999999998
-8	0.0006	6.951639999999998
-7	0.001	6.951639999999998
-6	0.0028	6.951639999999998
-5	0.0038	6.951639999999998
-4	0.0102	6.951639999999998
-3	0.0194	6.951639999999998
-2	0.031	6.951639999999998
-1	0.0564	6.951639999999998
0	0.082	6.951639999999998
1	0.0754	6.951639999999998
2	0.063	6.951639999999998
3	0.0446	6.951639999999998
4	0.029	6.951639999999998
5	0.033	6.951639999999998
6	0.0426	6.951639999999998
7	0.054	6.951639999999998
8	0.065	6.951639999999998
9	0.061	6.951639999999998
10	0.0442	6.951639999999998
11	0.0358	6.951639999999998
12	0.0228	6.951639999999998
13	0.0214	6.951639999999998
14	0.0172	6.951639999999998
15	0.0228	6.951639999999998
16	0.0252	6.951639999999998
17	0.026	6.951639999999998
18	0.0208	6.951639999999998
19	0.0134	6.951639999999998
20	0.0084	6.951639999999998
21	0.0072	6.951639999999998
22	0.0084	6.951639999999998
23	0.0094	6.951639999999998
24	0.0082	6.951639999999998
25	0.0076	6.951639999999998
26	0.0046	6.951639999999998
27	0.0034	6.951639999999998
28	0.0024	6.951639999999998
29	0.0014	6.951639999999998
30	0.0012	6.951639999999998
31	0.003	6.951639999999998
32	0.0022	6.951639999999998
33	0.0014	6.951639999999998
34	0.0014	6.951639999999998
35	0.0016	6.951639999999998
36	0.0008	6.951639999999998
37	0.0004	6.951639999999998
38	0.0	6.951639999999998
39	0.0004	6.951639999999998
40	0.0004	6.951639999999998
41	0.0004	6.951639999999998
42	0.0	6.951639999999998
43	0.0	6.951639999999998
44	0.0002	6.951639999999998
45	0.0	6.951639999999998
46	0.0	6.951639999999998
47	0.0002	6.951639999999998
48	0.0	6.951639999999998
49	0.0002	6.951639999999998
50	0.0002	6.951639999999998
