pontuacao	frequencia	media
-11	0.0002	1.1597000000000033
-10	0.0004	1.1597000000000033
-9	0.0014	1.1597000000000033
-8	0.0028	1.1597000000000033
-7	0.003	1.1597000000000033
-6	0.006	1.1597000000000033
-5	0.0136	1.1597000000000033
-4	0.0298	1.1597000000000033
-3	0.0412	1.1597000000000033
-2	0.063	1.1597000000000033
-1	0.1562	1.1597000000000033
0	0.1822	1.1597000000000033
1	0.1386	1.1597000000000033
2	0.0772	1.1597000000000033
3	0.0322	1.1597000000000033
4	0.0374	1.1597000000000033
5	0.04	1.1597000000000033
6	0.0324	1.1597000000000033
7	0.034	1.1597000000000033
8	0.032	1.1597000000000033
9	0.0268	1.1597000000000033
10	0.013	1.1597000000000033
11	0.0066	1.1597000000000033
12	0.0072	1.1597000000000033
13	0.0074	1.1597000000000033
14	0.0052	1.1597000000000033
15	0.0026	1.1597000000000033
16	0.0012	1.1597000000000033
17	0.0024	1.1597000000000033
18	0.0016	1.1597000000000033
19	0.0006	1.1597000000000033
20	0.0004	1.1597000000000033
21	0.0004	1.1597000000000033
22	0.0	1.1597000000000033
23	0.0002	1.1597000000000033
24	0.0002	1.1597000000000033
25	0.0002	1.1597000000000033
26	0.0002	1.1597000000000033
27	0.0	1.1597000000000033
28	0.0	1.1597000000000033
29	0.0	1.1597000000000033
