pontuacao	frequencia	media
-3	0.0046	2.156080000000001
-2	0.0272	2.156080000000001
-1	0.07	2.156080000000001
0	0.1096	2.156080000000001
1	0.1542	2.156080000000001
2	0.1566	2.156080000000001
3	0.1408	2.156080000000001
4	0.117	2.156080000000001
5	0.0884	2.156080000000001
6	0.0582	2.156080000000001
7	0.0332	2.156080000000001
8	0.019	2.156080000000001
9	0.013	2.156080000000001
10	0.0046	2.156080000000001
11	0.001	2.156080000000001
12	0.0016	2.156080000000001
13	0.0002	2.156080000000001
14	0.0004	2.156080000000001
15	0.0002	2.156080000000001
