pontuacao	frequencia	media
-10	0.0002	2.7186000000000154
-9	0.0004	2.7186000000000154
-8	0.0012	2.7186000000000154
-7	0.0028	2.7186000000000154
-6	0.0084	2.7186000000000154
-5	0.018	2.7186000000000154
-4	0.0316	2.7186000000000154
-3	0.054	2.7186000000000154
-2	0.087	2.7186000000000154
-1	0.1056	2.7186000000000154
0	0.118	2.7186000000000154
1	0.082	2.7186000000000154
2	0.044	2.7186000000000154
3	0.043	2.7186000000000154
4	0.0418	2.7186000000000154
5	0.0564	2.7186000000000154
6	0.0564	2.7186000000000154
7	0.0444	2.7186000000000154
8	0.0452	2.7186000000000154
9	0.0284	2.7186000000000154
10	0.0192	2.7186000000000154
11	0.0176	2.7186000000000154
12	0.0174	2.7186000000000154
13	0.0136	2.7186000000000154
14	0.0124	2.7186000000000154
15	0.008	2.7186000000000154
16	0.0104	2.7186000000000154
17	0.008	2.7186000000000154
18	0.004	2.7186000000000154
19	0.0046	2.7186000000000154
20	0.0026	2.7186000000000154
21	0.0048	2.7186000000000154
22	0.0012	2.7186000000000154
23	0.0018	2.7186000000000154
24	0.0012	2.7186000000000154
25	0.0006	2.7186000000000154
26	0.0012	2.7186000000000154
27	0.0004	2.7186000000000154
28	0.0006	2.7186000000000154
29	0.0008	2.7186000000000154
30	0.0002	2.7186000000000154
31	0.0002	2.7186000000000154
32	0.0	2.7186000000000154
33	0.0	2.7186000000000154
34	0.0	2.7186000000000154
35	0.0	2.7186000000000154
36	0.0	2.7186000000000154
37	0.0	2.7186000000000154
38	0.0	2.7186000000000154
39	0.0	2.7186000000000154
40	0.0	2.7186000000000154
41	0.0	2.7186000000000154
42	0.0	2.7186000000000154
43	0.0	2.7186000000000154
44	0.0	2.7186000000000154
45	0.0	2.7186000000000154
