pontuacao	frequencia	media
-8	0.0002	-0.025880000000000108
-7	0.0004	-0.025880000000000108
-6	0.0012	-0.025880000000000108
-5	0.0056	-0.025880000000000108
-4	0.0228	-0.025880000000000108
-3	0.0522	-0.025880000000000108
-2	0.1036	-0.025880000000000108
-1	0.1604	-0.025880000000000108
0	0.1952	-0.025880000000000108
1	0.1634	-0.025880000000000108
2	0.1272	-0.025880000000000108
3	0.0774	-0.025880000000000108
4	0.0468	-0.025880000000000108
5	0.0246	-0.025880000000000108
6	0.0112	-0.025880000000000108
7	0.0046	-0.025880000000000108
8	0.0022	-0.025880000000000108
9	0.0008	-0.025880000000000108
