pontuacao	frequencia	media
-13	0.0002	-1.2715000000000458
-12	0.0002	-1.2715000000000458
-11	0.0006	-1.2715000000000458
-10	0.0012	-1.2715000000000458
-9	0.0044	-1.2715000000000458
-8	0.0068	-1.2715000000000458
-7	0.0112	-1.2715000000000458
-6	0.0264	-1.2715000000000458
-5	0.043	-1.2715000000000458
-4	0.0628	-1.2715000000000458
-3	0.108	-1.2715000000000458
-2	0.1256	-1.2715000000000458
-1	0.1558	-1.2715000000000458
0	0.1508	-1.2715000000000458
1	0.1056	-1.2715000000000458
2	0.0928	-1.2715000000000458
3	0.0594	-1.2715000000000458
4	0.0204	-1.2715000000000458
5	0.0162	-1.2715000000000458
6	0.0064	-1.2715000000000458
7	0.0012	-1.2715000000000458
8	0.0008	-1.2715000000000458
9	0.0	-1.2715000000000458
