pontuacao	frequencia	media
-9	0.0004	-0.44436000000000087
-8	0.0002	-0.44436000000000087
-7	0.0034	-0.44436000000000087
-6	0.0038	-0.44436000000000087
-5	0.0176	-0.44436000000000087
-4	0.0354	-0.44436000000000087
-3	0.0702	-0.44436000000000087
-2	0.1204	-0.44436000000000087
-1	0.175	-0.44436000000000087
0	0.1752	-0.44436000000000087
1	0.1586	-0.44436000000000087
2	0.1036	-0.44436000000000087
3	0.0666	-0.44436000000000087
4	0.0328	-0.44436000000000087
5	0.02	-0.44436000000000087
6	0.0096	-0.44436000000000087
7	0.0038	-0.44436000000000087
8	0.0024	-0.44436000000000087
9	0.0004	-0.44436000000000087
10	0.0004	-0.44436000000000087
11	0.0	-0.44436000000000087
