pontuacao	frequencia	media
-2	0.0026	2.516780000000003
-1	0.051	2.516780000000003
0	0.2302	2.516780000000003
1	0.1992	2.516780000000003
2	0.1306	2.516780000000003
3	0.09	2.516780000000003
4	0.0654	2.516780000000003
5	0.0376	2.516780000000003
6	0.0192	2.516780000000003
7	0.0184	2.516780000000003
8	0.0474	2.516780000000003
9	0.0328	2.516780000000003
10	0.0248	2.516780000000003
11	0.015	2.516780000000003
12	0.0114	2.516780000000003
13	0.0064	2.516780000000003
14	0.0028	2.516780000000003
15	0.0028	2.516780000000003
16	0.003	2.516780000000003
17	0.0044	2.516780000000003
18	0.0016	2.516780000000003
19	0.0004	2.516780000000003
20	0.0018	2.516780000000003
21	0.0004	2.516780000000003
22	0.0002	2.516780000000003
23	0.0	2.516780000000003
24	0.0	2.516780000000003
25	0.0	2.516780000000003
26	0.0	2.516780000000003
27	0.0	2.516780000000003
28	0.0002	2.516780000000003
29	0.0	2.516780000000003
30	0.0002	2.516780000000003
31	0.0	2.516780000000003
