pontuacao	frequencia	media
-6	0.0004	3.4933399999999906
-5	0.0002	3.4933399999999906
-4	0.0018	3.4933399999999906
-3	0.007	3.4933399999999906
-2	0.0176	3.4933399999999906
-1	0.0418	3.4933399999999906
0	0.0668	3.4933399999999906
1	0.0974	3.4933399999999906
2	0.1132	3.4933399999999906
3	0.1318	3.4933399999999906
4	0.1212	3.4933399999999906
5	0.1066	3.4933399999999906
6	0.0874	3.4933399999999906
7	0.0722	3.4933399999999906
8	0.054	3.4933399999999906
9	0.0284	3.4933399999999906
10	0.021	3.4933399999999906
11	0.0114	3.4933399999999906
12	0.0092	3.4933399999999906
13	0.005	3.4933399999999906
14	0.0028	3.4933399999999906
15	0.001	3.4933399999999906
16	0.001	3.4933399999999906
17	0.0006	3.4933399999999906
18	0.0	3.4933399999999906
