pontuacao	frequencia	media
-4	0.0002	4.107179999999996
-3	0.0032	4.107179999999996
-2	0.021	4.107179999999996
-1	0.064	4.107179999999996
0	0.107	4.107179999999996
1	0.1128	4.107179999999996
2	0.0952	4.107179999999996
3	0.0704	4.107179999999996
4	0.0804	4.107179999999996
5	0.0818	4.107179999999996
6	0.0746	4.107179999999996
7	0.0622	4.107179999999996
8	0.045	4.107179999999996
9	0.0384	4.107179999999996
10	0.0342	4.107179999999996
11	0.0296	4.107179999999996
12	0.0198	4.107179999999996
13	0.0164	4.107179999999996
14	0.0132	4.107179999999996
15	0.007	4.107179999999996
16	0.0062	4.107179999999996
17	0.0058	4.107179999999996
18	0.0028	4.107179999999996
19	0.0016	4.107179999999996
20	0.0018	4.107179999999996
21	0.0022	4.107179999999996
22	0.0014	4.107179999999996
23	0.0004	4.107179999999996
24	0.0004	4.107179999999996
25	0.0002	4.107179999999996
