pontuacao	frequencia	media
-10	0.0002	0.1887200000000013
-9	0.0	0.1887200000000013
-8	0.0014	0.1887200000000013
-7	0.0028	0.1887200000000013
-6	0.0078	0.1887200000000013
-5	0.0158	0.1887200000000013
-4	0.0374	0.1887200000000013
-3	0.0698	0.1887200000000013
-2	0.1096	0.1887200000000013
-1	0.1534	0.1887200000000013
0	0.1438	0.1887200000000013
1	0.119	0.1887200000000013
2	0.099	0.1887200000000013
3	0.0718	0.1887200000000013
4	0.0478	0.1887200000000013
5	0.0362	0.1887200000000013
6	0.031	0.1887200000000013
7	0.0188	0.1887200000000013
8	0.0132	0.1887200000000013
9	0.0092	0.1887200000000013
10	0.0052	0.1887200000000013
11	0.003	0.1887200000000013
12	0.0014	0.1887200000000013
13	0.0012	0.1887200000000013
14	0.0004	0.1887200000000013
15	0.0	0.1887200000000013
16	0.0004	0.1887200000000013
17	0.0002	0.1887200000000013
