pontuacao	frequencia	media
-7	0.0006	-0.012760000000000073
-6	0.0018	-0.012760000000000073
-5	0.0054	-0.012760000000000073
-4	0.0192	-0.012760000000000073
-3	0.0432	-0.012760000000000073
-2	0.0936	-0.012760000000000073
-1	0.167	-0.012760000000000073
0	0.2034	-0.012760000000000073
1	0.1798	-0.012760000000000073
2	0.1312	-0.012760000000000073
3	0.076	-0.012760000000000073
4	0.0416	-0.012760000000000073
5	0.0224	-0.012760000000000073
6	0.0088	-0.012760000000000073
7	0.0036	-0.012760000000000073
8	0.002	-0.012760000000000073
9	0.0002	-0.012760000000000073
