pontuacao	frequencia	media
-9	0.0002	-0.5315799999999997
-8	0.003	-0.5315799999999997
-7	0.0028	-0.5315799999999997
-6	0.0084	-0.5315799999999997
-5	0.0186	-0.5315799999999997
-4	0.0414	-0.5315799999999997
-3	0.0742	-0.5315799999999997
-2	0.113	-0.5315799999999997
-1	0.1694	-0.5315799999999997
0	0.1768	-0.5315799999999997
1	0.1446	-0.5315799999999997
2	0.1112	-0.5315799999999997
3	0.0664	-0.5315799999999997
4	0.0368	-0.5315799999999997
5	0.0184	-0.5315799999999997
6	0.0096	-0.5315799999999997
7	0.0036	-0.5315799999999997
8	0.0012	-0.5315799999999997
