pontuacao	frequencia	media
-8	0.001	1.4266199999999871
-7	0.0026	1.4266199999999871
-6	0.0038	1.4266199999999871
-5	0.0122	1.4266199999999871
-4	0.0244	1.4266199999999871
-3	0.05	1.4266199999999871
-2	0.0864	1.4266199999999871
-1	0.1378	1.4266199999999871
0	0.1314	1.4266199999999871
1	0.1132	1.4266199999999871
2	0.0904	1.4266199999999871
3	0.065	1.4266199999999871
4	0.0554	1.4266199999999871
5	0.043	1.4266199999999871
6	0.0432	1.4266199999999871
7	0.0336	1.4266199999999871
8	0.0322	1.4266199999999871
9	0.0202	1.4266199999999871
10	0.0144	1.4266199999999871
11	0.0102	1.4266199999999871
12	0.0068	1.4266199999999871
13	0.0048	1.4266199999999871
14	0.0056	1.4266199999999871
15	0.0032	1.4266199999999871
16	0.0022	1.4266199999999871
17	0.003	1.4266199999999871
18	0.0006	1.4266199999999871
19	0.0002	1.4266199999999871
20	0.0008	1.4266199999999871
21	0.0004	1.4266199999999871
22	0.0006	1.4266199999999871
23	0.0008	1.4266199999999871
24	0.0004	1.4266199999999871
25	0.0	1.4266199999999871
