pontuacao	frequencia	media
-11	0.0002	0.31489999999999846
-10	0.0006	0.31489999999999846
-9	0.0012	0.31489999999999846
-8	0.0024	0.31489999999999846
-7	0.0046	0.31489999999999846
-6	0.0096	0.31489999999999846
-5	0.0172	0.31489999999999846
-4	0.0314	0.31489999999999846
-3	0.0588	0.31489999999999846
-2	0.0866	0.31489999999999846
-1	0.1128	0.31489999999999846
0	0.1318	0.31489999999999846
1	0.1372	0.31489999999999846
2	0.1298	0.31489999999999846
3	0.105	0.31489999999999846
4	0.075	0.31489999999999846
5	0.0446	0.31489999999999846
6	0.028	0.31489999999999846
7	0.0138	0.31489999999999846
8	0.0068	0.31489999999999846
9	0.0016	0.31489999999999846
10	0.0004	0.31489999999999846
