pontuacao	frequencia	media
-9	0.0008	1.7796800000000073
-8	0.0002	1.7796800000000073
-7	0.001	1.7796800000000073
-6	0.0038	1.7796800000000073
-5	0.0096	1.7796800000000073
-4	0.0202	1.7796800000000073
-3	0.0368	1.7796800000000073
-2	0.0538	1.7796800000000073
-1	0.0878	1.7796800000000073
0	0.103	1.7796800000000073
1	0.119	1.7796800000000073
2	0.124	1.7796800000000073
3	0.1142	1.7796800000000073
4	0.091	1.7796800000000073
5	0.0714	1.7796800000000073
6	0.0526	1.7796800000000073
7	0.0382	1.7796800000000073
8	0.0278	1.7796800000000073
9	0.0162	1.7796800000000073
10	0.0108	1.7796800000000073
11	0.008	1.7796800000000073
12	0.005	1.7796800000000073
13	0.0026	1.7796800000000073
14	0.0006	1.7796800000000073
15	0.001	1.7796800000000073
16	0.0002	1.7796800000000073
17	0.0002	1.7796800000000073
