pontuacao	frequencia	media
-3	0.0016	3.471620000000009
-2	0.0092	3.471620000000009
-1	0.051	3.471620000000009
0	0.1164	3.471620000000009
1	0.1428	3.471620000000009
2	0.1228	3.471620000000009
3	0.0798	3.471620000000009
4	0.0808	3.471620000000009
5	0.0952	3.471620000000009
6	0.0866	3.471620000000009
7	0.0518	3.471620000000009
8	0.0402	3.471620000000009
9	0.0346	3.471620000000009
10	0.0242	3.471620000000009
11	0.0182	3.471620000000009
12	0.0156	3.471620000000009
13	0.0094	3.471620000000009
14	0.0056	3.471620000000009
15	0.004	3.471620000000009
16	0.0038	3.471620000000009
17	0.003	3.471620000000009
18	0.0006	3.471620000000009
19	0.0008	3.471620000000009
20	0.0008	3.471620000000009
21	0.0	3.471620000000009
22	0.0008	3.471620000000009
23	0.0	3.471620000000009
24	0.0002	3.471620000000009
