pontuacao	frequencia	media
-8	0.0016	1.4823400000000018
-7	0.0034	1.4823400000000018
-6	0.0076	1.4823400000000018
-5	0.0162	1.4823400000000018
-4	0.0322	1.4823400000000018
-3	0.0688	1.4823400000000018
-2	0.1054	1.4823400000000018
-1	0.1162	1.4823400000000018
0	0.0944	1.4823400000000018
1	0.0758	1.4823400000000018
2	0.0708	1.4823400000000018
3	0.0828	1.4823400000000018
4	0.0714	1.4823400000000018
5	0.0606	1.4823400000000018
6	0.0444	1.4823400000000018
7	0.034	1.4823400000000018
8	0.029	1.4823400000000018
9	0.0228	1.4823400000000018
10	0.0206	1.4823400000000018
11	0.0108	1.4823400000000018
12	0.0092	1.4823400000000018
13	0.0078	1.4823400000000018
14	0.0048	1.4823400000000018
15	0.003	1.4823400000000018
16	0.0016	1.4823400000000018
17	0.0012	1.4823400000000018
18	0.0016	1.4823400000000018
19	0.0002	1.4823400000000018
20	0.001	1.4823400000000018
21	0.0	1.4823400000000018
22	0.0002	1.4823400000000018
23	0.0002	1.4823400000000018
