pontuacao	frequencia	media
-4	0.0012	3.985239999999984
-3	0.0022	3.985239999999984
-2	0.0122	3.985239999999984
-1	0.0308	3.985239999999984
0	0.0708	3.985239999999984
1	0.1016	3.985239999999984
2	0.1168	3.985239999999984
3	0.1186	3.985239999999984
4	0.1082	3.985239999999984
5	0.1042	3.985239999999984
6	0.0818	3.985239999999984
7	0.0658	3.985239999999984
8	0.0532	3.985239999999984
9	0.0366	3.985239999999984
10	0.0296	3.985239999999984
11	0.0196	3.985239999999984
12	0.016	3.985239999999984
13	0.01	3.985239999999984
14	0.0094	3.985239999999984
15	0.004	3.985239999999984
16	0.004	3.985239999999984
17	0.001	3.985239999999984
18	0.0006	3.985239999999984
19	0.0008	3.985239999999984
20	0.0002	3.985239999999984
