pontuacao	frequencia	media
-6	0.002	2.453919999999988
-5	0.004	2.453919999999988
-4	0.0078	2.453919999999988
-3	0.021	2.453919999999988
-2	0.0412	2.453919999999988
-1	0.0748	2.453919999999988
0	0.0874	2.453919999999988
1	0.1248	2.453919999999988
2	0.1202	2.453919999999988
3	0.1172	2.453919999999988
4	0.1046	2.453919999999988
5	0.0884	2.453919999999988
6	0.063	2.453919999999988
7	0.0528	2.453919999999988
8	0.035	2.453919999999988
9	0.017	2.453919999999988
10	0.014	2.453919999999988
11	0.0102	2.453919999999988
12	0.0062	2.453919999999988
13	0.004	2.453919999999988
14	0.0012	2.453919999999988
15	0.0014	2.453919999999988
16	0.0004	2.453919999999988
17	0.0004	2.453919999999988
18	0.0002	2.453919999999988
19	0.0	2.453919999999988
