pontuacao	frequencia	media
-6	0.0002	4.29221999999998
-5	0.0002	4.29221999999998
-4	0.0024	4.29221999999998
-3	0.0056	4.29221999999998
-2	0.0122	4.29221999999998
-1	0.0398	4.29221999999998
0	0.0642	4.29221999999998
1	0.0884	4.29221999999998
2	0.1104	4.29221999999998
3	0.1132	4.29221999999998
4	0.1104	4.29221999999998
5	0.0974	4.29221999999998
6	0.0776	4.29221999999998
7	0.063	4.29221999999998
8	0.0552	4.29221999999998
9	0.0324	4.29221999999998
10	0.0304	4.29221999999998
11	0.0242	4.29221999999998
12	0.0188	4.29221999999998
13	0.0144	4.29221999999998
14	0.0106	4.29221999999998
15	0.009	4.29221999999998
16	0.006	4.29221999999998
17	0.0046	4.29221999999998
18	0.0032	4.29221999999998
19	0.002	4.29221999999998
20	0.0018	4.29221999999998
21	0.001	4.29221999999998
22	0.0008	4.29221999999998
23	0.0	4.29221999999998
24	0.0	4.29221999999998
25	0.0002	4.29221999999998
26	0.0002	4.29221999999998
27	0.0	4.29221999999998
