pontuacao	frequencia	media
-8	0.0002	3.232259999999991
-7	0.0002	3.232259999999991
-6	0.001	3.232259999999991
-5	0.0018	3.232259999999991
-4	0.0108	3.232259999999991
-3	0.0214	3.232259999999991
-2	0.0456	3.232259999999991
-1	0.088	3.232259999999991
0	0.1054	3.232259999999991
1	0.1032	3.232259999999991
2	0.0834	3.232259999999991
3	0.0818	3.232259999999991
4	0.0864	3.232259999999991
5	0.078	3.232259999999991
6	0.058	3.232259999999991
7	0.0516	3.232259999999991
8	0.0386	3.232259999999991
9	0.0376	3.232259999999991
10	0.028	3.232259999999991
11	0.02	3.232259999999991
12	0.0148	3.232259999999991
13	0.01	3.232259999999991
14	0.0102	3.232259999999991
15	0.008	3.232259999999991
16	0.0034	3.232259999999991
17	0.0022	3.232259999999991
18	0.0014	3.232259999999991
19	0.0018	3.232259999999991
20	0.0024	3.232259999999991
21	0.0012	3.232259999999991
22	0.0018	3.232259999999991
23	0.0008	3.232259999999991
24	0.0008	3.232259999999991
25	0.0	3.232259999999991
26	0.0	3.232259999999991
