pontuacao	frequencia	media
-2	0.0044	2.400280000000007
-1	0.049	2.400280000000007
0	0.109	2.400280000000007
1	0.1428	2.400280000000007
2	0.1664	2.400280000000007
3	0.179	2.400280000000007
4	0.1112	2.400280000000007
5	0.1034	2.400280000000007
6	0.05	2.400280000000007
7	0.0368	2.400280000000007
8	0.0254	2.400280000000007
9	0.0106	2.400280000000007
10	0.0096	2.400280000000007
11	0.0008	2.400280000000007
12	0.001	2.400280000000007
13	0.0002	2.400280000000007
14	0.0	2.400280000000007
15	0.0002	2.400280000000007
