pontuacao	frequencia	media
-6	0.0004	6.24074000000002
-5	0.0008	6.24074000000002
-4	0.0012	6.24074000000002
-3	0.0076	6.24074000000002
-2	0.014	6.24074000000002
-1	0.0298	6.24074000000002
0	0.0508	6.24074000000002
1	0.0682	6.24074000000002
2	0.085	6.24074000000002
3	0.087	6.24074000000002
4	0.0788	6.24074000000002
5	0.084	6.24074000000002
6	0.0606	6.24074000000002
7	0.0596	6.24074000000002
8	0.0526	6.24074000000002
9	0.0482	6.24074000000002
10	0.0442	6.24074000000002
11	0.0394	6.24074000000002
12	0.031	6.24074000000002
13	0.0316	6.24074000000002
14	0.023	6.24074000000002
15	0.017	6.24074000000002
16	0.0162	6.24074000000002
17	0.0122	6.24074000000002
18	0.0124	6.24074000000002
19	0.0094	6.24074000000002
20	0.0084	6.24074000000002
21	0.0056	6.24074000000002
22	0.005	6.24074000000002
23	0.0042	6.24074000000002
24	0.0024	6.24074000000002
25	0.0028	6.24074000000002
26	0.0014	6.24074000000002
27	0.0016	6.24074000000002
28	0.0008	6.24074000000002
29	0.0006	6.24074000000002
30	0.0008	6.24074000000002
31	0.0004	6.24074000000002
32	0.0002	6.24074000000002
33	0.0	6.24074000000002
34	0.0004	6.24074000000002
35	0.0002	6.24074000000002
36	0.0	6.24074000000002
37	0.0	6.24074000000002
