pontuacao	frequencia	media
-12	0.0006	2.351820000000028
-11	0.0002	2.351820000000028
-10	0.0022	2.351820000000028
-9	0.0008	2.351820000000028
-8	0.0062	2.351820000000028
-7	0.0028	2.351820000000028
-6	0.0186	2.351820000000028
-5	0.0132	2.351820000000028
-4	0.0446	2.351820000000028
-3	0.0404	2.351820000000028
-2	0.0636	2.351820000000028
-1	0.074	2.351820000000028
0	0.0784	2.351820000000028
1	0.1046	2.351820000000028
2	0.0678	2.351820000000028
3	0.0854	2.351820000000028
4	0.0928	2.351820000000028
5	0.0436	2.351820000000028
6	0.0646	2.351820000000028
7	0.0444	2.351820000000028
8	0.0308	2.351820000000028
9	0.0364	2.351820000000028
10	0.0208	2.351820000000028
11	0.0194	2.351820000000028
12	0.0138	2.351820000000028
13	0.0096	2.351820000000028
14	0.0062	2.351820000000028
15	0.0036	2.351820000000028
16	0.0024	2.351820000000028
17	0.0032	2.351820000000028
18	0.0032	2.351820000000028
19	0.0004	2.351820000000028
20	0.0008	2.351820000000028
