pontuacao	frequencia	media
-4	0.0002	7.128160000000004
-3	0.0012	7.128160000000004
-2	0.0056	7.128160000000004
-1	0.0204	7.128160000000004
0	0.0364	7.128160000000004
1	0.0604	7.128160000000004
2	0.0722	7.128160000000004
3	0.0682	7.128160000000004
4	0.065	7.128160000000004
5	0.0664	7.128160000000004
6	0.0754	7.128160000000004
7	0.07	7.128160000000004
8	0.068	7.128160000000004
9	0.0648	7.128160000000004
10	0.053	7.128160000000004
11	0.0452	7.128160000000004
12	0.047	7.128160000000004
13	0.0412	7.128160000000004
14	0.029	7.128160000000004
15	0.0252	7.128160000000004
16	0.0172	7.128160000000004
17	0.0136	7.128160000000004
18	0.013	7.128160000000004
19	0.0094	7.128160000000004
20	0.0094	7.128160000000004
21	0.0072	7.128160000000004
22	0.0046	7.128160000000004
23	0.0032	7.128160000000004
24	0.0024	7.128160000000004
25	0.0012	7.128160000000004
26	0.0008	7.128160000000004
27	0.0014	7.128160000000004
28	0.0004	7.128160000000004
29	0.0	7.128160000000004
30	0.0006	7.128160000000004
31	0.0004	7.128160000000004
32	0.0	7.128160000000004
33	0.0	7.128160000000004
34	0.0	7.128160000000004
35	0.0	7.128160000000004
36	0.0002	7.128160000000004
37	0.0	7.128160000000004
38	0.0	7.128160000000004
