pontuacao	frequencia	media
-6	0.0002	5.855339999999961
-5	0.0	5.855339999999961
-4	0.0018	5.855339999999961
-3	0.0038	5.855339999999961
-2	0.013	5.855339999999961
-1	0.0292	5.855339999999961
0	0.0602	5.855339999999961
1	0.0726	5.855339999999961
2	0.0986	5.855339999999961
3	0.0864	5.855339999999961
4	0.0894	5.855339999999961
5	0.0712	5.855339999999961
6	0.0668	5.855339999999961
7	0.0578	5.855339999999961
8	0.049	5.855339999999961
9	0.0538	5.855339999999961
10	0.0426	5.855339999999961
11	0.037	5.855339999999961
12	0.0332	5.855339999999961
13	0.0246	5.855339999999961
14	0.023	5.855339999999961
15	0.0186	5.855339999999961
16	0.0132	5.855339999999961
17	0.0124	5.855339999999961
18	0.0084	5.855339999999961
19	0.0094	5.855339999999961
20	0.0056	5.855339999999961
21	0.004	5.855339999999961
22	0.003	5.855339999999961
23	0.0016	5.855339999999961
24	0.0024	5.855339999999961
25	0.0018	5.855339999999961
26	0.002	5.855339999999961
27	0.0008	5.855339999999961
28	0.0008	5.855339999999961
29	0.0008	5.855339999999961
30	0.0004	5.855339999999961
31	0.0002	5.855339999999961
32	0.0002	5.855339999999961
33	0.0	5.855339999999961
34	0.0	5.855339999999961
35	0.0	5.855339999999961
36	0.0	5.855339999999961
37	0.0	5.855339999999961
38	0.0	5.855339999999961
39	0.0	5.855339999999961
40	0.0	5.855339999999961
41	0.0	5.855339999999961
