index	Jogador	Time	Posicao	preco_cartoleta
188	Diego Rosa	Atlético-GO	Meia	7.299999999999837
189	Valdívia	Atlético-MG	Meia	7.25
190	Felipe Gedoz 	Atlético-PR	Meia	7.220000000000505
191	Renê	Flamengo	Lateral	7.200000000000206
192	Victor Ramos	Chapecoense	Zagueiro	7.189999999999684
193	Egídio	Palmeiras	Lateral	7.150000000000671
194	Wellington Nem	São Paulo	Atacante	7.130000000000095
195	André Lima	Vitória	Atacante	7.099999999999335
196	Luan	Palmeiras	Zagueiro	7.080000000000907
197	Rafael Carioca	Atlético-MG	Meia	7.069999999999752
198	Rodrigão	Bahia	Atacante	7.069999999999752
199	Buffarini	São Paulo	Lateral	7.049999999999728
200	Matheus Galdezani	Coritiba	Meia	7.040000000000662
201	Sander	Sport	Lateral	7.029999999999513
202	Elton	Ponte Preta	Meia	7.020000000000141
203	Felipe Garcia	Atlético-GO	Goleiro	7.0
204	Wanderson	Atlético-PR	Zagueiro	6.979999999999839
205	Douglas Friedrich	Avaí	Goleiro	6.970000000000482
206	Apodi	Chapecoense	Lateral	6.900000000000642
207	Lucas Veríssimo	Santos	Zagueiro	6.860000000000409
208	Róger Guedes	Palmeiras	Atacante	6.7799999999995375
209	Patric	Vitória	Lateral	6.729999999999714
210	Thomás	Sport	Meia	6.709999999999348
211	Naldo	Ponte Preta	Meia	6.700000000000438
212	Juan	Flamengo	Zagueiro	6.650000000000611
213	Trauco	Flamengo	Lateral	6.619999999999697
214	Keno	Palmeiras	Atacante	6.569999999999755
215	Seijas	Chapecoense	Meia	6.540000000000646
216	Bruno Paulista	Vasco	Meia	6.520000000000379
217	Marcio	Coritiba	Zagueiro	6.5099999999993
218	Anselmo	Sport	Meia	6.5
219	Cléber	Santos	Zagueiro	6.490000000000697
220	Copete	Santos	Atacante	6.409999999999866
221	Eduardo	Bahia	Lateral	6.409999999999866
222	Renato Cajá	Ponte Preta	Meia	6.409999999999866
223	Luiz Otávio 	Chapecoense	Zagueiro	6.400000000000579
224	Vinícius	Bahia	Meia	6.380000000000314
225	Eduardo Henrique	Atlético-PR	Meia	6.3699999999996875
226	Martín Silva	Vasco	Goleiro	6.319999999999756
227	Euller 	Vitória	Lateral	6.310000000000543
228	Douglas Grolli	Chapecoense	Zagueiro	6.279999999999593
229	Rogério	Sport	Atacante	6.209999999999367
230	Diego Tavares	Avaí	Lateral	6.200000000000501
231	Ribamar	Atlético-PR	Atacante	6.1699999999992166
232	Mancuello	Flamengo	Meia	6.110000000000388
233	Tchê Tchê	Palmeiras	Meia	6.090000000000133
234	Romulo	Flamengo	Meia	6.060000000000511
235	Élber	Cruzeiro	Meia	6.009999999999375
236	Roger Bernardo	Atlético-MG	Meia	5.990000000000621
237	Otero	Atlético-MG	Meia	5.979999999999626
238	Jorginho	Atlético-GO	Meia	5.919999999999257
239	Betão	Avaí	Zagueiro	5.8899999999996195
240	Durval	Sport	Zagueiro	5.869999999999747
241	Eduardo da Silva	Atlético-PR	Atacante	5.869999999999747
242	João Pedro 	Chapecoense	Lateral	5.869999999999747
243	Leandro Salino	Vitória	Lateral	5.869999999999747
244	Leandro Pereira	Sport	Atacante	5.860000000000379
245	Renato	Santos	Meia	5.860000000000379
246	Luan	Atlético-MG	Atacante	5.849999999999504
247	Igor	Sport	Zagueiro	5.799999999999515
248	Rafael Thyere	Grêmio	Zagueiro	5.790000000000616
249	Andrigo	Atlético-GO	Meia	5.790000000000616
250	Lucho González	Atlético-PR	Meia	5.770000000000372
251	Matheus Ribeiro	Santos	Lateral	5.759999999999418
252	Magrão	Sport	Goleiro	5.729999999999628
253	Lucas Fonseca	Bahia	Zagueiro	5.680000000000239
254	Henrique	Cruzeiro	Meia	5.680000000000239
255	Airton	Botafogo	Meia	5.63000000000022
256	Luan	Avaí	Meia	5.619999999999781
257	Thiago Santos	Palmeiras	Meia	5.610000000000371
258	Thiago Carleto	Coritiba	Lateral	5.580000000000682
259	David	Vitória	Atacante	5.529999999999695
260	Lucas Silva	Cruzeiro	Meia	5.529999999999695
261	Emerson Sheik	Ponte Preta	Atacante	5.529999999999695
262	Rafinha	Cruzeiro	Meia	5.509999999999463
263	Guilherme	Botafogo	Atacante	5.5
264	Diego Renan	Chapecoense	Lateral	5.4700000000002955
265	Felipe Vizeu	Flamengo	Atacante	5.4700000000002955
266	Marcos Calazans	Fluminense	Atacante	5.45000000000047
267	Santos	Atlético-PR	Goleiro	5.430000000000236
268	Paulinho	Atlético-GO	Meia	5.409999999999869
269	Matheus Reis	Bahia	Lateral	5.409999999999869
270	Marlone	Atlético-MG	Meia	5.36000000000036
271	Uillian Correia	Vitória	Meia	5.299999999999537
272	Jean Mota	Santos	Meia	5.299999999999537
273	Ariel Cabral	Cruzeiro	Meia	5.2900000000005925
274	Fabián Noguera	Santos	Zagueiro	5.2900000000005925
275	Jeferson	Ponte Preta	Lateral	5.2900000000005925
276	Fernandinho	Ponte Preta	Lateral	5.259999999999515
277	Gustavo Ferrareis	Bahia	Meia	5.25
278	Paulinho	Vasco	Atacante	5.25
279	Lucão	São Paulo	Zagueiro	5.25
280	Alison	Santos	Meia	5.2299999999996345
281	Júlio César	Fluminense	Goleiro	5.220000000000254
282	Guilherme Costa	Vasco	Meia	5.209999999999412
283	Cleiton Xavier	Vitória	Meia	5.180000000000233
284	Giovanni Augusto	Corinthians	Meia	5.159999999999869
285	Thomaz	São Paulo	Meia	5.159999999999869
286	Mena	Sport	Lateral	5.119999999999859
287	Fabiano	Palmeiras	Lateral	5.090000000000131
288	Danilo Barcelos	Ponte Preta	Meia	5.04999999999955
289	Marquinhos	Sport	Atacante	5.04999999999955
290	Deivid	Atlético-PR	Meia	5.040000000000578
291	Caíque	Vitória	Goleiro	5.040000000000578
292	Kelvin	Vasco	Atacante	5.02999999999978
293	Weverton	Atlético-PR	Goleiro	4.979999999999638
294	Léo	Coritiba	Lateral	4.9700000000002085
295	Osvaldo	Sport	Atacante	4.9700000000002085
296	Lucas Fernandes	São Paulo	Meia	4.9700000000002085
297	Niltinho	Atlético-GO	Atacante	4.919999999999462
298	Ezequiel 	Cruzeiro	Lateral	4.90999999999987
299	Matheus Sales	Bahia	Meia	4.860000000000338
300	Esteban Pavez	Atlético-PR	Meia	4.860000000000338
301	Oswaldo Henríquez	Sport	Zagueiro	4.849999999999702
302	Gastón Fernández	Grêmio	Meia	4.819999999999771
303	Wendel	Ponte Preta	Meia	4.77999999999983
304	Michel Bastos	Palmeiras	Meia	4.77999999999983
305	Edimar	São Paulo	Lateral	4.770000000000358
306	Léo	Grêmio	Goleiro	4.770000000000358
307	Andrei Girotto	Chapecoense	Meia	4.75
308	Maicon	Avaí	Lateral	4.720000000000157
309	Iago	Coritiba	Atacante	4.720000000000157
310	Daniel Guedes 	Santos	Lateral	4.709999999999443
311	Cuéllar	Flamengo	Meia	4.689999999999722
312	Túlio de Melo	Chapecoense	Atacante	4.689999999999722
313	Thiago Ribeiro	Santos	Atacante	4.680000000000227
314	Rafael Moura	Atlético-MG	Atacante	4.650000000000249
315	Lucas Fernandes	Atlético-PR	Atacante	4.630000000000048
316	Tiago Real	Coritiba	Meia	4.630000000000048
317	Wagner	Vasco	Meia	4.619999999999954
318	Samuel Xavier	Sport	Lateral	4.619999999999954
319	Judson	Avaí	Meia	4.619999999999954
320	Paulo André	Atlético-PR	Zagueiro	4.599999999999764
321	Agenor	Sport	Goleiro	4.569999999999775
322	Marcinho	São Paulo	Atacante	4.569999999999775
323	Éderson	Atlético-PR	Atacante	4.569999999999775
324	Jandrei	Chapecoense	Goleiro	4.560000000000249
325	Reginaldo	Fluminense	Zagueiro	4.520000000000354
326	Giovanni	Atlético-MG	Goleiro	4.470000000000101
327	Manga Escobar	Vasco	Atacante	4.470000000000101
328	Carlos Cesar	Atlético-MG	Lateral	4.45999999999946
329	Mascarenhas	Fluminense	Lateral	4.430000000000224
330	Arroyo	Grêmio	Atacante	4.430000000000224
331	Jadson	Ponte Preta	Meia	4.409999999999872
332	Thalles	Vasco	Atacante	4.409999999999872
333	Pedro	Fluminense	Atacante	4.379999999999993
334	Paulão	Vasco	Zagueiro	4.379999999999993
335	Everton Felipe	Sport	Meia	4.37000000000001
336	Kayke	Santos	Atacante	4.349999999999834
337	Matheus Fernandes	Botafogo	Meia	4.349999999999834
338	Mendoza	Bahia	Atacante	4.340000000000128
339	Cícero	São Paulo	Meia	4.279999999999946
340	Bruno	São Paulo	Lateral	4.279999999999946
341	Ederson	Flamengo	Meia	4.25
342	Thiago	Flamengo	Goleiro	4.240000000000217
343	Alex Muralha	Flamengo	Goleiro	4.220000000000039
344	Anderson	Coritiba	Meia	4.2099999999994795
345	Erik	Palmeiras	Atacante	4.200000000000394
346	Alan Santos	Coritiba	Meia	4.18000000000022
347	Gustavo	Avaí	Zagueiro	4.139999999999705
348	Matheus Rossetto	Atlético-PR	Meia	4.139999999999705
349	Rafael Marques	Cruzeiro	Atacante	4.139999999999705
350	Igor	Atlético-GO	Meia	4.12999999999993
351	Alex Silva	Atlético-MG	Lateral	4.1100000000002925
352	Walisson Maia	Coritiba	Zagueiro	4.0999999999999135
353	Tréllez	Vitória	Atacante	4.040000000000505
354	Lennon	Cruzeiro	Lateral	4.0300000000000145
355	Lenis	Sport	Atacante	4.0300000000000145
356	Jailson	Grêmio	Meia	4.020000000000344
357	Cascardo	Atlético-PR	Lateral	4.009999999999862
358	Negueba	Ponte Preta	Atacante	4.009999999999862
359	Erazo	Atlético-MG	Zagueiro	3.979999999999657
360	Adilson	Atlético-MG	Meia	3.959999999999502
361	Fred	Vitória	Zagueiro	3.9500000000003723
362	Berrío 	Flamengo	Atacante	3.939999999999918
363	Leandro Donizete	Santos	Meia	3.939999999999918
364	Renato Chaves	Fluminense	Zagueiro	3.9300000000002155
365	Denilson	São Paulo	Atacante	3.9199999999997694
366	Lincoln	Grêmio	Meia	3.909999999999874
367	Diego Cavalieri	Fluminense	Goleiro	3.909999999999874
368	Gilberto	São Paulo	Atacante	3.900000000000017
369	Raphael Veiga	Palmeiras	Meia	3.8799999999998604
370	Dudu Cearense	Botafogo	Meia	3.8799999999998604
371	Marcelo	Botafogo	Zagueiro	3.8700000000001427
372	Wesley	São Paulo	Meia	3.8600000000002743
373	Jonatan Gomez	São Paulo	Meia	3.8600000000002743
374	Breno Lopes	Atlético-GO	Lateral	3.8600000000002743
375	Rodrigo	Sport	Meia	3.8500000000000023
376	Fábio Santos	Atlético-MG	Lateral	3.8500000000000023
377	Ramon	Vitória	Zagueiro	3.780000000000093
378	Escudero	Vasco	Meia	3.75
379	Léo Principe	Corinthians	Lateral	3.7199999999998874
380	Raul Prata	Sport	Lateral	3.709999999999528
381	Léo Jabá	Corinthians	Atacante	3.68000000000021
382	Lucas Lima	Santos	Meia	3.6499999999999186
383	Fillipe Soutto	Vitória	Meia	3.6100000000002526
384	Moisés	Corinthians	Lateral	3.6100000000002526
385	Edinho	Coritiba	Meia	3.600000000000103
386	Breno	Vasco	Zagueiro	3.5699999999997925
387	Nicolas	Atlético-PR	Lateral	3.5499999999996676
388	Camacho	Corinthians	Meia	3.5400000000004535
389	Fellipe Bastos	Corinthians	Meia	3.530000000000182
390	Paulo Roberto	Corinthians	Meia	3.530000000000182
391	Juan	Avaí	Meia	3.520000000000331
392	Bruno Brígido	Coritiba	Goleiro	3.4799999999996705
393	Paulinho	Vitória	Atacante	3.440000000000096
394	Rodrigo Becão	Bahia	Zagueiro	3.419999999999991
395	Joel	Avaí	Atacante	3.3899999999997688
396	Filigrana	Coritiba	Atacante	3.3799999999996895
397	Jhemerson	Vitória	Meia	3.370000000000315
398	Madson	Vasco	Lateral	3.340000000000123
399	Helton Leite	Botafogo	Goleiro	3.3199999999997987
400	Lucas	Fluminense	Lateral	3.3099999999998486
401	Willians	Avaí	Atacante	3.2999999999996974
402	Douglas	São Paulo	Zagueiro	3.2800000000002845
403	Lugano	São Paulo	Zagueiro	3.2399999999998106
404	Lourency	Chapecoense	Atacante	3.2199999999997204
405	Lucas Otávio 	Avaí	Meia	3.2099999999995896
406	Léo	Fluminense	Lateral	3.2099999999995896
407	Jesiel	Atlético-MG	Zagueiro	3.2099999999995896
408	Eduardo Bauermann	Atlético-GO	Zagueiro	3.190000000000157
409	João Paulo	Bahia	Atacante	3.1499999999997477
410	Moisés Ribeiro	Chapecoense	Meia	3.129999999999668
411	Fernandes	Botafogo	Meia	3.0900000000001215
412	Renato	Fluminense	Lateral	3.0699999999998058
413	Osman	Chapecoense	Atacante	2.989999999999813
414	André Castro	Atlético-GO	Meia	2.989999999999813
415	Rodrigão	Atlético-MG	Zagueiro	2.9699999999997524
416	João Paulo	Santos	Goleiro	2.9699999999997524
417	Ricardo Silva	Atlético-GO	Zagueiro	2.9400000000001274
418	Rodrigo Ramos	Coritiba	Lateral	2.889999999999829
419	Caíque Sá	Vitória	Lateral	2.879999999999709
420	Silva	Atlético-GO	Meia	2.879999999999709
421	Gilvan	Atlético-GO	Zagueiro	2.7399999999998155
422	Murilo	Cruzeiro	Zagueiro	2.7299999999996993
423	René	Vitória	Zagueiro	2.7299999999996993
424	Marquinhos	Avaí	Meia	2.7199999999997897
425	Cleberson	Atlético-PR	Zagueiro	2.690000000000092
426	Léo Cittadini	Santos	Meia	2.6200000000002404
427	Vinicius Junior	Flamengo	Atacante	2.5900000000001167
428	Marcos Junior	Fluminense	Atacante	2.5499999999998226
429	Alecsandro	Coritiba	Atacante	2.530000000000177
430	Caio Monteiro	Vasco	Atacante	2.530000000000177
431	Douglas Coutinho 	Atlético-PR	Atacante	2.489999999999819
432	Wellington Simião	Avaí	Meia	2.4799999999997135
433	Éder Militão	São Paulo	Meia	2.459999999999731
434	Nenén	Chapecoense	Meia	2.450000000000155
435	Lucas Mineiro	Chapecoense	Meia	2.4099999999998856
436	Jean Pineda	Vitória	Atacante	2.379999999999816
437	Gustavo Blanco	Atlético-MG	Meia	2.3700000000001817
438	Shaylon	São Paulo	Meia	2.3600000000000785
439	Luiz Fernando 	Atlético-GO	Meia	2.3299999999999352
440	Marlon Freitas	Fluminense	Meia	2.309999999999977
441	Éder 	Bahia	Zagueiro	2.2800000000001246
442	Fabrício Bruno	Chapecoense	Zagueiro	2.2700000000002727
443	Índio	Sport	Atacante	2.260000000000177
444	Pedro Castro	Avaí	Meia	2.260000000000177
445	Xuxa	Ponte Preta	Meia	2.25
446	Lucas Marques	Chapecoense	Meia	2.2000000000000903
447	Leonan	Atlético-MG	Lateral	2.1800000000001547
448	Luan Peres 	Ponte Preta	Zagueiro	2.159999999999889
449	Carlos Eduardo	Vitória	Meia	2.1100000000000194
450	Paulo Vitor	Vasco	Atacante	2.100000000000197
451	Pablo	Atlético-PR	Atacante	1.9899999999998286
452	Everton Heleno	Atlético-GO	Meia	1.969999999999959
453	Léo Artur	Ponte Preta	Meia	1.9599999999998847
454	Nonoca	Cruzeiro	Meia	1.9300000000001372
455	Rafael Marques	Vasco	Zagueiro	1.870000000000016
456	Cleiton	Atlético-MG	Goleiro	1.8500000000001742
457	Arthur Gomes	Santos	Atacante	1.840000000000105
458	Maranhão	Ponte Preta	Atacante	1.8199999999998724
459	Perotti	Chapecoense	Atacante	1.8000000000000516
460	Moisés	Chapecoense	Meia	1.8000000000000516
461	Yago	Atlético-MG	Meia	1.7600000000001654
462	Régis Souza	Bahia	Lateral	1.7399999999998352
463	João Paulo	Botafogo	Meia	1.7399999999998352
464	Araruna	São Paulo	Meia	1.7299999999997782
465	Kazim	Corinthians	Atacante	1.7099999999999955
466	Pablo Diogo	Atlético-MG	Atacante	1.6800000000001143
467	Zé Ivaldo	Atlético-PR	Zagueiro	1.6499999999998487
468	Yago	Vitória	Meia	1.6400000000001422
469	Pachu	Botafogo	Atacante	1.6300000000000947
470	Rafaelson	Vitória	Atacante	1.5399999999999667
471	Vecchio	Santos	Meia	1.5100000000001568
472	Jomar	Vasco	Zagueiro	1.5
473	Matheus Anjos	Atlético-PR	Meia	1.4799999999998144
474	Bremer	Atlético-MG	Zagueiro	1.4499999999998787
475	Yago	Atlético-PR	Atacante	1.4399999999998545
476	Jonathan	Atlético-GO	Lateral	1.4200000000000597
477	Matheus Alessandro	Fluminense	Atacante	1.3999999999998867
478	Feijão	Bahia	Meia	1.39000000000011
479	Rafael Longuine	Santos	Meia	1.39000000000011
480	Marquinho	Atlético-MG	Meia	1.3800000000000923
481	Fabrício	Sport	Meia	1.3699999999999077
482	Frazan	Fluminense	Zagueiro	1.34000000000009
483	Evander	Vasco	Meia	1.3000000000001144
484	Matheus Mancini	Atlético-MG	Zagueiro	1.25
485	Júnior Brumado	Bahia	Atacante	1.25
486	Thallyson	Vitória	Lateral	1.25
487	Alan Cardoso	Vasco	Lateral	1.2100000000000324
488	Júnior	Vitória	Atacante	1.1700000000000568
489	Pedrinho	Corinthians	Atacante	1.1300000000000885
490	Felipe Saraiva	Ponte Preta	Meia	1.1199999999999115
491	Yuri	Ponte Preta	Atacante	1.0500000000000984
492	Ralph	Atlético-MG	Meia	1.039999999999968
493	Mateus Norton	Fluminense	Meia	1.0200000000000726
494	Thalisson Kelven	Coritiba	Zagueiro	0.9899999999998755
495	Léo Natel	São Paulo	Atacante	0.9200000000000526
496	Armero	Bahia	Lateral	0.9099999999999362
