pontuacao	frequencia	media
-5	0.0002	2.59134000000001
-4	0.0016	2.59134000000001
-3	0.0104	2.59134000000001
-2	0.0284	2.59134000000001
-1	0.0622	2.59134000000001
0	0.09	2.59134000000001
1	0.127	2.59134000000001
2	0.1372	2.59134000000001
3	0.1402	2.59134000000001
4	0.1124	2.59134000000001
5	0.0928	2.59134000000001
6	0.0708	2.59134000000001
7	0.0532	2.59134000000001
8	0.0332	2.59134000000001
9	0.0192	2.59134000000001
10	0.0092	2.59134000000001
11	0.0066	2.59134000000001
12	0.0026	2.59134000000001
13	0.0012	2.59134000000001
14	0.0014	2.59134000000001
