pontuacao	frequencia	media
-2	0.001	2.9641000000000215
-1	0.0252	2.9641000000000215
0	0.15	2.9641000000000215
1	0.169	2.9641000000000215
2	0.163	2.9641000000000215
3	0.1024	2.9641000000000215
4	0.0744	2.9641000000000215
5	0.0786	2.9641000000000215
6	0.066	2.9641000000000215
7	0.0536	2.9641000000000215
8	0.0374	2.9641000000000215
9	0.0224	2.9641000000000215
10	0.0154	2.9641000000000215
11	0.0132	2.9641000000000215
12	0.0094	2.9641000000000215
13	0.0076	2.9641000000000215
14	0.0038	2.9641000000000215
15	0.0028	2.9641000000000215
16	0.001	2.9641000000000215
17	0.0014	2.9641000000000215
18	0.0006	2.9641000000000215
19	0.0008	2.9641000000000215
20	0.0006	2.9641000000000215
21	0.0	2.9641000000000215
22	0.0002	2.9641000000000215
23	0.0	2.9641000000000215
24	0.0	2.9641000000000215
25	0.0	2.9641000000000215
