pontuacao	frequencia	media
-6	0.0	4.078980000000001
-5	0.0002	4.078980000000001
-4	0.0016	4.078980000000001
-3	0.012	4.078980000000001
-2	0.0386	4.078980000000001
-1	0.0846	4.078980000000001
0	0.1128	4.078980000000001
1	0.1	4.078980000000001
2	0.0878	4.078980000000001
3	0.068	4.078980000000001
4	0.071	4.078980000000001
5	0.0598	4.078980000000001
6	0.0636	4.078980000000001
7	0.05	4.078980000000001
8	0.0476	4.078980000000001
9	0.0388	4.078980000000001
10	0.0314	4.078980000000001
11	0.0268	4.078980000000001
12	0.0252	4.078980000000001
13	0.0142	4.078980000000001
14	0.014	4.078980000000001
15	0.0136	4.078980000000001
16	0.01	4.078980000000001
17	0.007	4.078980000000001
18	0.006	4.078980000000001
19	0.0038	4.078980000000001
20	0.0026	4.078980000000001
21	0.0028	4.078980000000001
22	0.0016	4.078980000000001
23	0.0008	4.078980000000001
24	0.0012	4.078980000000001
25	0.0006	4.078980000000001
26	0.0008	4.078980000000001
27	0.0004	4.078980000000001
28	0.0	4.078980000000001
29	0.0	4.078980000000001
30	0.0002	4.078980000000001
31	0.0002	4.078980000000001
