pontuacao	frequencia	media
-4	0.0006	2.2743600000000006
-3	0.0034	2.2743600000000006
-2	0.0218	2.2743600000000006
-1	0.0692	2.2743600000000006
0	0.1034	2.2743600000000006
1	0.1466	2.2743600000000006
2	0.1546	2.2743600000000006
3	0.1456	2.2743600000000006
4	0.1188	2.2743600000000006
5	0.0938	2.2743600000000006
6	0.0638	2.2743600000000006
7	0.034	2.2743600000000006
8	0.0208	2.2743600000000006
9	0.0114	2.2743600000000006
10	0.0064	2.2743600000000006
11	0.0024	2.2743600000000006
12	0.0022	2.2743600000000006
13	0.0006	2.2743600000000006
14	0.0004	2.2743600000000006
