pontuacao	frequencia	media
-2	0.0026	2.9893999999999967
-1	0.0236	2.9893999999999967
0	0.0856	2.9893999999999967
1	0.1176	2.9893999999999967
2	0.1628	2.9893999999999967
3	0.1626	2.9893999999999967
4	0.131	2.9893999999999967
5	0.1158	2.9893999999999967
6	0.0736	2.9893999999999967
7	0.0584	2.9893999999999967
8	0.03	2.9893999999999967
9	0.0182	2.9893999999999967
10	0.0084	2.9893999999999967
11	0.005	2.9893999999999967
12	0.0024	2.9893999999999967
13	0.001	2.9893999999999967
14	0.0002	2.9893999999999967
15	0.0002	2.9893999999999967
16	0.0002	2.9893999999999967
